Subject,Condition,Trial index,Subject response,FINAL - total mechanisms,FINAL - total shape references,FINAL - abstract shape references,FINAL - concrete shape references,FINAL - total color references,FINAL - abstract color references,FINAL - concrete color references,FINAL - total purple dot references,FINAL - abstract purple dot references,FINAL - concrete purple dot references
user_1579219127588,Explain,5,Not surprised. This is your classic case of red lure. It is also a circle on top and something pointy on the bottom.,0,2,1,1,1,0,1,0,0,0
user_1579219127588,Explain,6,This lure has the pointy in the wrong spots. The pointy needs to be at the bottom and the circle needs to be at the top.,0,2,1,1,0,0,0,0,0,0
user_1579219127588,Explain,7,The purple circle lures the fish in.,1,0,0,0,0,0,0,1,0,1
user_1579219127588,Explain,8,Oh no. I guess the purple circle is not a good measure as to if the fish will bite. Maybe it is because needs to have the circle shape at the top and more yellow.,0,1,0,1,1,0,1,1,0,1
user_1579219134310,Explain,1,"There are three different colors to the lure combination, with a large piece on the top",0,0,0,0,0,0,0,0,0,0
user_1579219134310,Explain,2,"It is a more abstract shape overall, one less color than the previous lure combination.",0,0,0,0,0,0,0,0,0,0
user_1579219134310,Explain,3,"It has the color green, and based on the previous combination, the fish weren't attracted to that color.",1,0,0,0,1,0,1,0,0,0
user_1579219134310,Explain,4,"It has yellow on the bottom of the combination and also a purple dot, which is similar to the first lure combination.",0,0,0,0,1,0,1,1,0,1
user_1579219134310,Explain,5,It uses the pink-orangish color with a purple dot on the top of the combination.,0,0,0,0,1,0,1,1,0,1
user_1579219134310,Explain,6,It has the color blue and no purple dot.,0,0,0,0,1,0,1,1,0,1
user_1579219134310,Explain,7,It has the purple dot on the top portion of the combination.,0,0,0,0,0,0,0,1,0,1
user_1579219134310,Explain,8,"The fish prefer circular shapes on the top of the combination, not the bottom.",1,1,1,0,0,0,0,0,0,0
user_1579219138051,Explain,1,"It was both bright red and bright yellow. It didn't look like a hook or anything painful, so the fish probably was curious as to what it was.",1,0,0,0,4,2,2,0,0,0
user_1579219138051,Explain,2,This lure seems hard to bite since it's so round. The blue also probably blended into the water for the most part.,2,1,1,0,1,0,1,0,0,0
user_1579219138051,Explain,3,"The rounded green part was probably hard to bite. There's also a red circle that looks kind of like an eye, so the fish probably thought it was a predator.",2,1,1,0,1,0,1,1,0,1
user_1579219138051,Explain,4,"The blue part of the lure probably for the most part blended into the water, so the yellow part made it seem like maybe it was small food. Especially since the red circle was in the yellow part, it seemed like the yellow star was prey.",3,1,0,1,2,0,2,1,0,1
user_1579219138051,Explain,5,It still seems that the red circle in the green square may have resembled a small prey for the fish to eat. The red part maybe was a flashy thing the small prey used to detract predators.,2,1,0,1,1,0,1,1,0,1
user_1579219138051,Explain,6,"The big blue part is pretty spikey, so the fish probably wanted to avoid it.",1,1,1,0,1,0,1,0,0,0
user_1579219138051,Explain,7,"This combination probably caught a fish because the blue part was easy to bite, and the yellow part didn't resemble an actual fish.",2,0,0,0,2,0,2,0,0,0
user_1579219138051,Explain,8,"This one seemed like two fish attached. One larger fish was chasing a smaller fish, and the actual fish didn't want to be eaten.",1,0,0,0,0,0,0,0,0,0
user_1579219153464,Describe,1,purple circle in a red tear drop on top of a yellow cone,0,2,0,2,2,0,2,1,0,1
user_1579219153464,Describe,2,Green circle on top of a blue tear drop,0,2,0,2,2,0,2,0,0,0
user_1579219153464,Describe,3,Yellow diamond on top of a green circle with a purple small circle at the bottom right,0,2,0,2,2,0,2,1,0,1
user_1579219153464,Describe,4,blue long oval on top of a yellow diamond with a purple circle at the top right,0,2,0,2,2,0,2,1,0,1
user_1579219153464,Describe,5,Red circle with a purple circle on the lower bottom right with a green diamond with a purple circle,0,2,0,2,2,0,2,2,0,2
user_1579219153464,Describe,6,blue star on top of a red circle,0,2,0,2,2,0,2,0,0,0
user_1579219153464,Describe,7,Yellow dimoand with a purple circle at the top left on top of a blue diamond,0,2,0,2,2,0,2,1,0,1
user_1579219153464,Describe,8,Green triangle with a purple circle at the top left on top of a red oval with a purple circle to the middle left,0,2,0,2,2,0,2,2,0,2
user_1579219155320,Describe,1,"Red teardrop, blue circle in teardrop, yellow triangle pointed at the bottom",0,2,0,2,2,0,2,1,0,1
user_1579219155320,Describe,2,"Green circle, blue teardrop tip up",0,2,0,2,2,0,2,0,0,0
user_1579219155320,Describe,3,"Yellow diamond, small green circle and in it a small red circle",0,2,0,2,2,0,2,1,0,1
user_1579219155320,Describe,4,"Blue oval, yellow diamond tip up and down, purple circle in it",0,2,0,2,2,0,2,1,0,1
user_1579219155320,Describe,5,"Red circle, purple circle in it, green diamond tip up and down with purple circle in it",0,2,0,2,2,0,2,2,0,2
user_1579219155320,Describe,6,"blue star diamond, red circle below it",0,2,0,2,2,0,2,0,0,0
user_1579219155320,Describe,7,"Yellow diamond, purple circle in it, blue diamond below",0,2,0,2,2,0,2,1,0,1
user_1579219155320,Describe,8,"Green triangle tip down, purple circle in i t, red oval below it with purple circle in it",0,2,0,2,2,0,2,2,0,2
user_1579219158469,Explain,1,this type of lure has a pointy end that is narrow and facing straight down which could explain a facilitation for the fish to grab onto it,1,1,1,0,0,0,0,0,0,0
user_1579219158469,Explain,2,the end of the lure is circular thus making it harder for fish to physically grasp on,1,1,1,0,0,0,0,0,0,0
user_1579219158469,Explain,3,the end of the lure is circular thus making it difficult for the fish to grasp onto it,1,1,1,0,0,0,0,0,0,0
user_1579219158469,Explain,4,the end of the lure is pointy and facing downward thus making it easier for the fish to get hooked onto,1,1,1,0,0,0,0,0,0,0
user_1579219158469,Explain,5,the end of the lure is pointy thus making it easier for the fish to grasp onto,1,1,1,0,0,0,0,0,0,0
user_1579219158469,Explain,6,the end of the lure is circular thus making it difficult for a fish to grasp onto it,1,1,1,0,0,0,0,0,0,0
user_1579219158469,Explain,7,the end of the lure is pointy thus making it easy for the fish to grasp onto it,1,1,1,0,0,0,0,0,0,0
user_1579219158469,Explain,8,"the end of the lure is oval shaped, meaning circular thus making it hard for the fish to grasp onto it",1,2,1,1,0,0,0,0,0,0
user_1579219186091,Describe,1,red water droplet shape with purple circle and yellow triangle on bottom,0,2,0,2,2,0,2,1,0,1
user_1579219186091,Describe,2,green circle with blue water droplet on bottom,0,2,0,2,2,0,2,0,0,0
user_1579219186091,Describe,3,yellow diamond with circle on bottom that looks like an olive,0,2,0,2,1,0,1,0,0,0
user_1579219186091,Describe,4,blue oval with yellow diamond on bottom with little purple dot,0,2,0,2,2,0,2,1,0,1
user_1579219186091,Describe,5,"big red circle with purple circle inside, green diamond on bottom with smaller purple circle",0,2,0,2,2,0,2,2,0,2
user_1579219186091,Describe,6,"blue star like shape, red circle on bottom",0,2,0,2,2,0,2,0,0,0
user_1579219186091,Describe,7,"yellow diamond with purple circle in right corner, blue small diamond on bottom",0,2,0,2,2,0,2,1,0,1
user_1579219186091,Describe,8,"green upside down triangle with purple dot in left corner, red oval on bottom with purple circle",0,2,0,2,2,0,2,2,0,2
user_1579219227658,Describe,1,"The lure combination consists of a red, teardrop shape that is attached to a downward-pointing, yellow tip below. The ""teardrop"" also has a purple dot located on the left side of the shape.",0,1,0,1,2,0,2,1,0,1
user_1579219227658,Describe,2,The lure combination consists of a green circle and a blue shape that resembles a teardrop.,0,2,0,2,2,0,2,0,0,0
user_1579219227658,Describe,3,"This lure combination consists of a yellow diamond and a green circle. The circle contains a purple dot, which is located in the bottom-right region.",0,2,0,2,2,0,2,1,0,1
user_1579219227658,Describe,4,"This lure combination consists of a blue oval and yellow shape that resembles a star. The ""star"" contains a purple dot on its right-hand side.",0,2,0,2,2,0,2,1,0,1
user_1579219227658,Describe,5,"The lure combinations consists of a red circle, which contains a smaller purple circle located near the center, and a green diamond, which contains a purple dot on its right-hand side.",0,2,0,2,2,0,2,2,0,2
user_1579219227658,Describe,6,"The lure combination consists of a blue ""star"" and a red circle.",0,2,0,2,2,0,2,0,0,0
user_1579219227658,Describe,7,"The lure combination consists of a yellow diamond, which contains a purple circle near its top corner, and a smaller blue diamond.",0,2,0,2,2,0,2,1,0,1
user_1579219227658,Describe,8,"This lure combination consists of a green triangle, which contains a purple circle near its left corner, and a red oval, which contains a purple dot on it left-hand side.",0,2,0,2,2,0,2,2,0,2
user_1579284326081,Describe,1,"purple circle + red fire shape
 yellow cone bottom",0,2,0,2,2,0,2,1,0,1
user_1579284326081,Describe,2,"green circle 
 blue drop
 = no fish",0,2,0,2,2,0,2,0,0,0
user_1579284326081,Describe,3,"yellow suqare
 green circle +red dot
 = no fish",0,2,0,2,2,0,2,1,0,1
user_1579284326081,Describe,4,"blue long circle
 yellow star + red dot
 = fish",0,2,0,2,2,0,2,1,0,1
user_1579284326081,Describe,5,"red big circle + purple dot
 green square + red dot",0,2,0,2,2,0,2,2,0,2
user_1579284326081,Describe,6,"big blue star
 red circle
 = no fish",0,2,0,2,2,0,2,0,0,0
user_1579284326081,Describe,7,"yellow square + purple dot
 blue square
 = fish",0,2,0,2,2,0,2,1,0,1
user_1579284326081,Describe,8,"green triangle + purple dot
 red long circle + purple dot
 =no fish",0,2,0,2,2,0,2,2,0,2
user_1579284327417,Describe,1,It looks like a teardrop attached to a triangle,0,2,0,2,0,0,0,0,0,0
user_1579284327417,Describe,2,It looks like a circle attached to a teardrop,0,2,0,2,0,0,0,0,0,0
user_1579284327417,Describe,3,it looks like a diamond attached to a circle,0,2,0,2,0,0,0,0,0,0
user_1579284327417,Describe,4,it looks like an oval attached to a star,0,2,0,2,0,0,0,0,0,0
user_1579284327417,Describe,5,it looks like a circle attached to a diamond,0,2,0,2,0,0,0,0,0,0
user_1579284327417,Describe,6,it looks like a star attached to a circle,0,2,0,2,0,0,0,0,0,0
user_1579284327417,Describe,7,it looks like a diamond attached to a smaller diamond,0,2,0,2,0,0,0,0,0,0
user_1579284327417,Describe,8,it looks like a triangle attached to an oval,0,2,0,2,0,0,0,0,0,0
user_1579284342519,Explain,1,The fish like this combination of colors,1,0,0,0,0,0,0,0,0,0
user_1579284342519,Explain,2,This lure only has two components instead of three,0,0,0,0,0,0,0,0,0,0
user_1579284342519,Explain,3,The fish don't like the green circle,1,1,0,1,1,0,1,0,0,0
user_1579284342519,Explain,4,The lure is a longer shape like the first one used.,0,1,1,0,0,0,0,0,0,0
user_1579284342519,Explain,5,Fish might be attracted to the orange color.,1,0,0,0,1,0,1,0,0,0
user_1579284342519,Explain,6,The bottom of the lure is round.,0,1,1,0,0,0,0,0,0,0
user_1579284342519,Explain,7,The bottom of the lure is pointy.,0,1,1,0,0,0,0,0,0,0
user_1579284342519,Explain,8,the bottom of the lure is rounded.,0,1,1,0,0,0,0,0,0,0
user_1579284368207,Describe,1,Red teardrop with a purple dot and yellow upside down triangle,0,2,0,2,2,0,2,1,0,1
user_1579284368207,Describe,2,Green circle with blue teardrop,0,2,0,2,2,0,2,0,0,0
user_1579284368207,Describe,3,Yellow diamond with green circle and a purple dot in the circle,0,2,0,2,2,0,2,1,0,1
user_1579284368207,Describe,4,Blue oval with yellow weird diamond thing and a purple dot inside,0,2,0,2,2,0,2,1,0,1
user_1579284368207,Describe,5,Red circle with purple dot and green diamond with purple dot,0,2,0,2,2,0,2,2,0,2
user_1579284368207,Describe,6,Blue ninja symbol with red circle underneath,0,2,0,2,2,0,2,0,0,0
user_1579284368207,Describe,7,Yellow diamond with purple dot and blue diamond,0,2,0,2,2,0,2,1,0,1
user_1579284368207,Describe,8,Green upsidedown triangle with purple dot and red oval with purple dot,0,2,0,2,2,0,2,2,0,2
user_1579284396381,Explain,1,"because it has a water-drop shape that's easy to stay above the water, once the fish bites it, it is easy to see.",1,1,0,1,0,0,0,0,0,0
user_1579284396381,Explain,2,"it's not a triangle shape at the bottom, not easy to catch.",0,1,0,1,0,0,0,0,0,0
user_1579284396381,Explain,3,it's round at bottom.,0,1,1,0,0,0,0,0,0,0
user_1579284396381,Explain,4,it has sharp angles at the bottom.,0,1,1,0,0,0,0,0,0,0
user_1579284396381,Explain,5,it has sharp angles at bottom.,0,1,1,0,0,0,0,0,0,0
user_1579284396381,Explain,6,it is round at bottom.,0,1,1,0,0,0,0,0,0,0
user_1579284396381,Explain,7,it has sharp angles,0,1,1,0,0,0,0,0,0,0
user_1579284396381,Explain,8,"it's an ellipse at bottom, so not likely to catch.",0,1,0,1,0,0,0,0,0,0
user_1579284397497,Describe,1,An orange water drop with a purple circle in the middle on the left side and an upside down yellow isosceles triangle attached at the bottom,0,2,0,2,2,0,2,1,0,1
user_1579284397497,Describe,2,A green circle with a smaller blue drop attached at the bottom,0,2,0,2,2,0,2,0,0,0
user_1579284397497,Describe,3,A yellow rhombus square with a smaller green circle that has a purple dot on the bottom right corner attached at the bottom,0,2,0,2,2,0,2,1,0,1
user_1579284397497,Describe,4,A star-shaped yellow object that has a purple dot on the up right corner attaches to the bottom of a straight up blue ellipse,0,2,0,2,2,0,2,1,0,1
user_1579284397497,Describe,5,An orange circle with a smaller purple circle in it has a green rhombus with a purple dot on the right corner attached.,0,2,0,2,2,0,2,2,0,2
user_1579284397497,Describe,6,A star-shaped blue object with a small orange circle attached at the bottom,0,2,0,2,2,0,2,0,0,0
user_1579284397497,Describe,7,A yellow rhombus that has a small purple circle on the right side of top attaches to a smaller blue rhombus.,0,2,0,2,2,0,2,1,0,1
user_1579284397497,Describe,8,A small orange ellipse with a purple dot on the middle left side attaches to the bottom of an upside down green isosceles triangle with a small purple circle on the left corner.,0,2,0,2,2,0,2,2,0,2
user_1579284401246,Explain,1,The lure is big and colorful. It also has a purple dot that may look like an eye to the fish.,1,0,0,0,0,0,0,1,0,1
user_1579284401246,Explain,2,This lure's colors may have deterred the fish from trying to bite the line.,1,0,0,0,0,0,0,0,0,0
user_1579284401246,Explain,3,This lure may have been too small to catch the attention of the fish.,1,0,0,0,0,0,0,0,0,0
user_1579284401246,Explain,4,The fish may be attracted to the little yellow part of the lures.,1,0,0,0,1,0,1,0,0,0
user_1579284401246,Explain,5,The fish may be attracted to the color red or the shape of the smaller end of the lure.,1,0,0,0,1,0,1,0,0,0
user_1579284401246,Explain,6,The end of the lure may deter the fish from biting.,1,0,0,0,0,0,0,0,0,0
user_1579284401246,Explain,7,The shape of the end of the lure is what attracts the fish.,1,0,0,0,0,0,0,0,0,0
user_1579284401246,Explain,8,The rounded edges of the end of the lure deter the fish from biting.,1,1,1,0,0,0,0,0,0,0
user_1579284442919,Explain,1,It has the bright colors of red and yellow; that might catch the fishes attention.,1,3,1,2,0,0,0,0,0,0
user_1579284442919,Explain,2,"The colors may not stand out as much to the fish. The fish may perceive the green to be vegetation, which is something a carnivorous fish wouldn't consume, so it has no interest.",2,0,0,0,1,0,1,0,0,0
user_1579284442919,Explain,3,The shape of this lure is different than the previous lures. Plus the colors green are still used so the odd shape and unique color combination may have deterred any fish from seeing it as a bait.,1,0,0,0,1,0,1,0,0,0
user_1579284442919,Explain,4,Maybe the shape of the lure resembles a smaller fish that is hunted by the fish. the blue part is long and the yellow part is small and somewhat resembles a tail. The fish might perceive this lure as a smaller fish to prey on.,1,2,2,0,2,0,2,0,0,0
user_1579284442919,Explain,5,"this follows the last lures example of being shaped like a smaller fish that would be preyed on. Plus, noticing that all of the successful baits used so far have a smaller part that is pointed in more than one direction. this lure follows that pattern by having a smaller square shaped lure with many edges.",1,2,1,1,0,0,0,0,0,0
user_1579284442919,Explain,6,The main body is pointed and the lower body of the lure circular. This doesn't follow any of the patterns of the previous successful fish lures.,0,2,2,0,0,0,0,0,0,0
user_1579284442919,Explain,7,"The lower part of the lure is a pointed shape, with more than 1 point, so it follows the pattern of the previous lures that were successful.",0,1,1,0,0,0,0,0,0,0
user_1579284442919,Explain,8,The bottom part of the lure is long and is not pointed.,0,2,2,0,0,0,0,0,0,0
user_1579287780266,Describe,1,A teardrop on a cone with a dot on the left of the teardrop,0,2,0,2,0,0,0,1,0,1
user_1579287780266,Describe,2,a ball with a teardrop on the bottom,0,2,0,2,0,0,0,0,0,0
user_1579287780266,Describe,3,sideways square with a circle containing a dot below it,0,2,0,2,0,0,0,1,0,1
user_1579287780266,Describe,4,oval with a hanging diamond with a dot on it,0,2,0,2,0,0,0,1,0,1
user_1579287780266,Describe,5,"circle with a small square hanging off it, both shapes contain dots.",0,2,0,2,0,0,0,2,0,2
user_1579287780266,Describe,6,star with a circle hanging off it,0,2,0,2,0,0,0,0,0,0
user_1579287780266,Describe,7,a diamond with a dot in it with a smaller diamond hanging off the 1st diamond,0,2,0,2,0,0,0,1,0,1
user_1579287780266,Describe,8,"triangle with an oval hanging off it, both contain dots",0,2,0,2,0,0,0,2,0,2
user_1579287784902,Describe,1,"yellow triangle, red drop, purple circle",0,2,0,2,2,0,2,1,0,1
user_1579287784902,Describe,2,"green circle, small blue drop",0,2,0,2,2,0,2,0,0,0
user_1579287784902,Describe,3,"yellow diamond, small green circle and small purple circle",0,2,0,2,2,0,2,1,0,1
user_1579287784902,Describe,4,"blue oval, yellow star, and purple circle inside star",0,2,0,2,2,0,2,1,0,1
user_1579287784902,Describe,5,"red circle with smaller purple circle inside, green diamond below it with small purple circle",0,2,0,2,2,0,2,2,0,2
user_1579287784902,Describe,6,blue star with small red circle attached,0,2,0,2,2,0,2,0,0,0
user_1579287784902,Describe,7,yellow diamond with small purple circle inside it with blue diamond attached,0,2,0,2,2,0,2,1,0,1
user_1579287784902,Describe,8,green triangle with small purple circle inside with red oval with another small purple circle inside,0,2,0,2,2,0,2,2,0,2
user_1579287804113,Describe,1,Red upside ice cream cone inside a purple circle on the left top. Underneath the red upside down ice cream cone is a small yellow triangle.,0,2,0,2,2,0,2,1,0,1
user_1579287804113,Describe,2,Large green circle with small upside down blue ice cream cone sitting on the bottom.,0,2,0,2,2,0,2,0,0,0
user_1579287804113,Describe,3,Yellow square with pointed corner on top of a small green circle with a purple circle on the right bottom inside the green circle.,0,2,0,2,2,0,2,1,0,1
user_1579287804113,Describe,4,Large blue vertical oval sitting on top of four sides yellow star with purple circle on top right.,0,2,0,2,2,0,2,1,0,1
user_1579287804113,Describe,5,Red circle with small purple circle in center sitting on top of green square with corner touching red circle. A purple circle is inside the top right green square.,0,2,0,2,2,0,2,2,0,2
user_1579287804113,Describe,6,Blue star sitting on top of small red circle.,0,2,0,2,2,0,2,0,0,0
user_1579287804113,Describe,7,Yellow square with purple circle on top right sitting on blue square. Both squares corners touching each other,0,2,0,2,2,0,2,1,0,1
user_1579287804113,Describe,8,Upside down green triangle with purple circle in top left on vertical red oval with purple circle on center left,0,2,0,2,2,0,2,2,0,2
user_1579287829598,Describe,1,"Red on top, with a pointy yellow bottom, and purple dot in the left hand side.",0,1,1,0,2,0,2,1,0,1
user_1579287829598,Describe,2,"Green and cicular on the top, with a blue teardrop shapped base.",0,2,1,1,2,0,2,0,0,0
user_1579287829598,Describe,3,"On top its yellow and diamond shaped, with a green circular bottom with a purple dot on the lower right hand side of the green circle.",0,2,1,1,2,0,2,1,0,1
user_1579287829598,Describe,4,"Long blue oval on top, with a four point star shape and a purple dot on the top side of the star.",0,2,0,2,1,0,1,1,0,1
user_1579287829598,Describe,5,The top part is red circule with a purple dot slightly off the center. The bottom is a rotated green square with a purple dot thats on the middle right.,0,2,0,2,2,0,2,2,0,2
user_1579287829598,Describe,6,Blue star shape pattern with a red circle attached on the bottom side.,0,2,0,2,2,0,2,0,0,0
user_1579287829598,Describe,7,"A yellow inverted square on top, with a purple dot toward the topside of the shape with a slightly right position. The bottom portion is the same shape but blue.",0,2,0,2,2,0,2,1,0,1
user_1579287829598,Describe,8,"Triangular base with a purple dot on the right hand side, with an oval bottom with a purple dot on the middle left side.",0,2,0,2,0,0,0,2,0,2
user_1579287849867,Describe,1,This lure has a bulky upper part and a triangle hook at the bottom.,0,2,1,1,0,0,0,0,0,0
user_1579287849867,Describe,2,A circle and the shape of a drop of water under it.,0,2,0,2,0,0,0,0,0,0
user_1579287849867,Describe,3,A square and a circle,0,2,0,2,0,0,0,0,0,0
user_1579287849867,Describe,4,An oval and a star-shaped hook at the bottom,0,2,0,2,0,0,0,0,0,0
user_1579287849867,Describe,5,A circle with a small purple inner circle and a square with a purple circle.,0,2,0,2,0,0,0,2,0,2
user_1579287849867,Describe,6,Star-shaped on the top and a circle at the bottom,0,2,0,2,0,0,0,0,0,0
user_1579287849867,Describe,7,two squares with a small inner circle in the upper one,0,2,0,2,0,0,0,1,0,1
user_1579287849867,Describe,8,"Both parts in the combination have a small purple dot within themselves, and the upper part is a triangle while the lower is an oval.",0,2,0,2,0,0,0,2,0,2
user_1579287866563,Describe,1,"From profile view, a red tear-drop shaped base with a smaller purple dot located to the top left of the lure base. To that base, a yellow triangle is attached, with one of it's sides adjacent to the base of the tear-drop.",0,2,0,2,2,0,2,1,0,1
user_1579287866563,Describe,2,"From profile view, the lure is a green circle, with a blue tear-drop attachment at the bottom.",0,2,0,2,2,0,2,0,0,0
user_1579287866563,Describe,3,"From profile view, the lure is a yellow square rotated about 60 degrees so the orientation is a diamond. To that yellow base is a smaller green circle attached to the bottom, and the green circle has a smaller purple dot to the bottom right of the green attachment.",0,2,0,2,2,0,2,1,0,1
user_1579287866563,Describe,4,"From a profile view, the lure has an ovular blue shaped base oriented long-way vertically, with a four-point curved ""star/diamond"" shape attached to the bottom of the oval (much like the star shape we see in religious illustrations). To that yellow attachment is a smaller purple dot on the top right.",0,2,0,2,2,0,2,1,0,1
user_1579287866563,Describe,5,"From a profile view, the lure has a circular red base with a purple dot towards the just slightly moved off from of the red circle center to the bottom right. To that red base, is a smaller green square oriented as a diamond shape, with a purple dot placed to the right corner.",0,2,0,2,2,0,2,2,0,2
user_1579287866563,Describe,6,"From a profile view, the lure is a four point star, with one of the points oriented vertically, so the shape is similar to a diamond. To that blue base is a smaller red circle attached to the bottom point.",0,2,0,2,2,0,2,0,0,0
user_1579287866563,Describe,7,"From a profile view, the lure has a yellow square base that is rotated to an orientation to look like a diamond. On that yellow base is a purple dot placed close to the top point, but slightly shifted to the top right of the diamond. And to that yellow base, a smaller blue square, with the same diamond orientation to the yellow base.",0,2,0,2,2,0,2,1,0,1
user_1579287866563,Describe,8,"From a profile view, the lure has a green triangular base, oriented as an inverted pyramid (one of the points is oriented vertically downward while a side of the shape is oriented horizontally flat). To that green triangle base, a purple dot is placed to the top left corner of the triangle. And to that green base, a smaller red oval is attached to the bottom triangle point. On that red oval, is a smaller purple dot placed on the left side of the oval.",0,2,0,2,2,0,2,2,0,2
user_1579305551774,Describe,1,"The base consists of a red circle connected to a red triangle facing north, its cone like.At the bottom there is a yellow triangle facing down (the point faces down) There is a purple circle on the left side where the red circle and triangle connect. It kind of looks like the head of a bird if you were looking from above, the yellow triangle being the beak.",0,3,0,3,3,0,3,1,0,1
user_1579305551774,Describe,2,The part that would catch the fish isn't pointy.,1,1,1,0,0,0,0,0,0,0
user_1579305551774,Describe,3,"Again, the part that would catch the fish (the bottom part), isn't pointy.",1,1,1,0,0,0,0,0,0,0
user_1579305551774,Describe,4,It is pointy on three sides. It would penetrate the fish better.,1,1,1,0,0,0,0,0,0,0
user_1579305551774,Describe,5,"At first I said I wasn't sure my friend would be able to catch a fish with this, but I guess it would work because it is pointy. The purple dot doesn't have anything to do with it. Pointy shapes with 3 of the points not being connected to another shape help catch fish.",0,2,2,0,0,0,0,1,0,1
user_1579305551774,Describe,6,"I am assuming that the part used to catch the fish is the shape most south. In this case, it is round and the fish would slip through.",1,1,1,0,0,0,0,0,0,0
user_1579305551774,Describe,7,The bottom part is pointy. The top part doesn't really matter...?,0,1,1,0,0,0,0,0,0,0
user_1579305551774,Describe,8,"Again, the bottom shape is round. Round ones don't catch fish apparently.",0,1,1,0,0,0,0,0,0,0
user_1579305561565,Describe,1,The body of the lure looks like a raindrop that has a purple circle on it. Attached is a yellow triangle which could be what the fish lure onto.,1,2,0,2,1,0,1,1,0,1
user_1579305561565,Describe,2,The main body of the lure is a circle and attached there is a teardrop shaped segment. Perhaps this teardrop piece is too round for the fish to latch onto.,1,2,0,2,0,0,0,0,0,0
user_1579305561565,Describe,3,The main body of this lure is a yellow diamond and attached there is a green circle with another red circle within. I think that the fish can't latch onto these round attachments.,1,2,0,2,2,0,2,1,0,1
user_1579305561565,Describe,4,The body of this lure is a blue oval and attached there is a small diamond that has a small purple circle within it. I think this lure worked because the attachment is not round and it is a small enough point for the fish to latch to.,0,3,1,2,1,0,1,1,0,1
user_1579305561565,Describe,5,The body of the lure is a circle and it has another circle within it. Attached is a green diamond with a purple circle inside. This is consistent with my theory that the fish can only latch onto angular/not round attachments.,1,3,1,2,1,0,1,2,0,2
user_1579305561565,Describe,6,The body of the lure looks like a blue star. Attached is a red circle.,0,2,0,2,2,0,2,0,0,0
user_1579305561565,Describe,7,The body of this lure is a diamond and it has a purple circle within it. Attached is a blue diamond.,0,2,0,2,1,0,1,1,0,1
user_1579305561565,Describe,8,The body of this lure is a green triangle with a small purple circle. Attached is a red oval with a purple circle.,0,2,0,2,2,0,2,2,0,2
user_1579305566870,Describe,1,Lure is red tear-drop shaped and within the red drop on the upper left there is a small purple dot. Below the red drop there is an inverted medium-sized triangle. The fish is oval shaped with upper and lower triangle fins.,0,5,1,4,1,0,1,1,0,1
user_1579305566870,Describe,2,Green large circle and blue teardrop below the circle. No fish caught.,0,2,0,2,2,0,2,0,0,0
user_1579305566870,Describe,3,Lure: Yellow diamond and green circle with tiny purple dot at 5 o'clock; no fish,0,2,0,2,2,0,2,1,0,1
user_1579305566870,Describe,4,Large blue oval and medium-sized yellow diamond below the oval with purple dot at the top right; caught fish .,0,2,0,2,2,0,2,1,0,1
user_1579305566870,Describe,5,Red large circle in the middle with a purple dot slightly offset from the right. Below the red dot is a green diamond with a smaller purple dot inside; caught fish.,0,2,0,2,2,0,2,2,0,2
user_1579305566870,Describe,6,"Blue compass in the middle with medium-sized red dot on the ""south""; no fish",0,1,1,0,0,0,0,1,0,1
user_1579305566870,Describe,7,Yellow diamond in the middle with purple dot near the top but slightly offset to the right. Medium blue diamond below; caught fish,0,2,0,2,2,0,2,1,0,1
user_1579305566870,Describe,8,Inverted green triangle with a purple dot on the upper left. medium red oval below the green triangle and a tiny purple dot in the middle of the oval; no fish.,0,2,0,2,2,0,2,2,0,2
user_1579305576041,Describe,1,This lure is a read tear drop with a purple circle inside of it. On the round side of the red teardrop is a yellow triangle.,0,2,0,2,2,0,2,1,0,1
user_1579305576041,Describe,2,It is a green circle with a blue teardrop coming off of it.,0,2,0,2,2,0,2,0,0,0
user_1579305576041,Describe,3,It is a yellow square with a green circle hanging off of it. The green circle has another small purple circle in it.,0,2,0,2,2,0,2,1,0,1
user_1579305576041,Describe,4,It is a blue oval with a star hanging off of it. The star has a purple circle hanging off of it.,0,0,0,0,0,0,0,0,0,0
user_1579305576041,Describe,5,It is a red circle with a small purple circle inside of it. A sharp square with a purple circle in that is hanging off of it.,0,3,1,2,1,0,1,2,0,2
user_1579305576041,Describe,6,It is a blue star with a red circle hanging off of it.,0,2,0,2,2,0,2,0,0,0
user_1579305576041,Describe,7,It is a yellow square with a purple circle inside of it. There is a blue square hanging off of it.,0,2,0,2,2,0,2,1,0,1
user_1579305576041,Describe,8,There is a green triangle with a purple circle in it. There is a red oval with a purple circle hanging off of it.,0,2,0,2,2,0,2,2,0,2
user_1579305586898,Describe,1,It is a read teardrop with a purple spot and on the bottom there is a yellow triangle,0,2,0,2,2,0,2,1,0,1
user_1579305586898,Describe,2,It is a green circle with a blue tearcrop at the bottom. The narrower end attached to the sphere,0,2,0,2,2,0,2,0,0,0
user_1579305586898,Describe,3,The lure is yellow square tilted onto its corner. Attached to it on the bottom there is a green sphere and in the green sphere there is purple dot.,0,2,0,2,2,0,2,1,0,1
user_1579305586898,Describe,4,It is a blue oval and attached to the bottom there is a yellow ninga star shape with a purple dot in it. The oval is also bigger than the ninga star.,0,2,0,2,2,0,2,1,0,1
